/model.1/conv/Conv,/model.13/cv1/conv/Conv,/model.16/cv1/conv/Conv,/model.16/cv2/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.20/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,/model.7/conv/Conv,output0
1,1,1,1,1,1,0,1,1,1,1,0,2814.59326171875
1,1,0,0,0,1,1,0,1,0,1,1,2608.114013671875
0,1,1,1,1,1,0,1,1,0,1,0,1161.0723876953125
0,1,1,0,1,0,1,1,1,0,0,1,818.65576171875
1,0,0,1,0,0,0,0,0,1,0,0,2571.275390625
0,0,0,1,1,1,0,0,1,1,0,0,664.5052490234375
1,1,0,1,1,0,1,0,1,1,1,1,2767.53955078125
0,0,0,0,1,0,1,1,0,1,1,1,729.4794921875
0,1,1,0,0,1,0,1,1,0,1,1,926.81787109375
0,1,1,1,1,1,0,1,1,0,0,1,1132.303466796875
1,1,1,0,1,0,1,0,1,1,1,1,2703.338623046875
0,1,0,0,0,1,1,0,1,1,1,1,805.1021728515625
1,1,1,1,0,1,1,0,0,1,1,1,2775.357177734375
1,1,1,1,1,0,0,1,1,0,1,1,2898.6015625
0,1,0,1,1,1,1,1,1,1,0,1,1124.5673828125
0,1,0,0,0,0,1,0,1,1,0,0,523.6199951171875
1,1,0,0,0,0,0,1,1,1,1,0,2739.19189453125
0,0,1,1,0,0,0,0,0,0,0,0,524.2925415039062
0,1,0,0,1,0,1,1,0,0,1,1,783.6152954101562
1,0,0,0,0,0,1,0,1,0,0,0,2560.978759765625
1,1,1,1,1,0,1,1,1,1,0,0,2806.474609375
0,0,0,1,1,0,0,0,0,0,0,1,557.635986328125
0,0,1,0,1,0,1,1,1,1,1,1,828.42578125
1,0,0,1,1,0,0,0,1,1,1,1,2735.40185546875
0,1,0,1,0,0,0,0,0,1,1,0,693.044677734375
1,0,0,0,1,0,1,0,1,1,0,1,2541.218017578125
0,0,1,0,0,1,0,0,0,0,1,1,625.3073120117188
0,0,0,0,1,1,0,0,0,0,0,1,453.85467529296875
1,1,0,0,0,0,0,0,1,1,1,0,2669.298095703125
0,1,1,1,0,0,1,1,1,1,1,1,1144.831787109375
1,0,1,0,0,1,1,1,1,0,1,1,2674.55419921875
0,1,1,1,1,0,0,0,0,1,0,0,669.3231201171875
0,1,0,1,1,1,0,1,0,1,1,1,1140.0792236328125
0,1,0,0,0,1,0,0,0,1,1,1,727.695556640625
0,0,0,0,0,0,0,0,0,1,0,1,379.94439697265625
1,1,0,1,1,1,1,0,0,0,1,1,2757.70361328125
1,0,1,0,1,1,0,0,0,0,0,0,2573.69140625
1,1,1,1,0,1,1,0,0,0,1,1,2787.81005859375
1,0,0,0,1,0,0,1,0,0,1,0,2649.36328125
1,1,1,0,1,1,1,1,1,1,1,0,2680.581298828125
1,0,1,0,0,0,1,1,0,0,0,0,2609.80322265625
1,1,1,0,1,1,1,0,0,0,1,1,2701.36962890625
1,1,1,1,1,0,1,1,1,1,1,0,2894.60498046875
0,1,1,0,1,1,0,1,1,1,0,0,869.5304565429688
0,1,1,0,1,1,0,1,1,1,1,0,931.1702880859375
1,0,0,1,1,1,1,1,1,0,0,1,2744.24951171875
0,1,1,1,1,1,0,1,0,0,0,0,1093.695556640625
0,0,1,0,1,1,1,0,1,1,0,0,565.649169921875
1,0,0,1,1,1,1,1,1,1,1,0,2759.77197265625
0,0,0,0,0,1,0,0,0,0,1,1,572.7389526367188
0,0,0,0,1,0,1,0,0,0,0,0,172.34188842773438
0,1,0,0,1,1,0,0,0,1,0,0,562.6956176757812
0,1,0,0,1,0,0,0,1,1,0,1,603.891845703125
1,1,0,0,0,0,0,0,0,0,0,0,2503.87109375
0,1,0,0,0,0,0,0,0,0,0,0,392.7796936035156
0,1,1,0,0,0,0,0,0,1,0,0,521.5261840820312
0,1,1,1,0,0,0,0,0,0,0,0,632.1690673828125
0,0,1,1,0,1,1,1,0,0,0,0,1036.754638671875
0,0,0,1,0,1,1,1,0,0,1,0,1037.91064453125
0,1,0,1,1,0,1,1,0,0,1,0,1039.183349609375
0,1,1,0,0,0,1,0,0,0,0,1,601.07373046875
0,0,1,1,1,1,1,1,1,0,0,1,1098.78076171875
1,1,1,1,1,0,0,1,0,1,0,0,2735.947998046875
1,0,1,0,0,1,0,0,0,0,0,1,2584.64892578125
0,1,0,0,0,0,0,0,0,0,1,0,540.3629760742188
1,0,0,1,1,1,0,1,1,1,0,0,2701.90869140625
1,1,0,1,1,1,1,0,1,1,1,1,2696.481689453125
0,1,1,1,1,1,1,1,1,0,1,1,1191.078857421875
0,1,1,1,0,1,0,0,0,0,0,1,746.0444946289062
0,0,0,1,0,0,0,0,0,0,1,0,573.7530517578125
0,0,0,1,0,1,0,0,1,0,1,1,771.3551025390625
0,1,1,0,1,1,0,1,0,1,0,0,827.0203857421875
0,0,0,0,1,1,0,0,0,1,1,1,639.4967651367188
1,0,0,1,0,0,0,1,1,1,1,0,2861.0419921875
1,0,0,0,1,0,1,1,1,0,0,1,2642.0703125
1,0,0,1,0,0,1,0,1,0,1,1,2739.22265625
1,0,1,1,0,1,1,1,1,1,0,0,2734.545654296875
1,0,1,1,1,0,1,1,0,1,1,0,2798.40283203125
0,0,0,1,1,0,0,0,0,0,0,0,474.66015625
0,0,0,0,0,1,0,0,0,0,1,0,484.3023376464844
0,1,1,0,1,0,0,0,1,1,1,0,716.5722045898438
0,0,1,0,0,0,0,0,0,0,1,0,448.6527404785156
0,1,0,0,1,1,1,1,1,1,1,0,904.2528076171875
