/model.1/conv/Conv,/model.16/cv1/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.23/cv4.0/cv4.0.0/conv/Conv,/model.23/proto/cv1/conv/Conv,/model.23/proto/cv2/conv/Conv,/model.23/proto/upsample/ConvTranspose,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,output0,output1
1,1,0,1,0,0,0,1,1,0,1,0,333.99591064453125,2.646348476409912
1,0,0,0,0,0,0,0,1,0,0,1,334.1885070800781,2.651087760925293
1,0,1,0,0,1,1,0,1,0,0,1,334.6772766113281,2.6621363162994385
1,1,0,1,0,1,1,1,1,0,1,0,333.99591064453125,2.64231014251709
1,1,1,0,1,0,1,0,0,0,1,0,334.7945861816406,2.649627447128296
1,1,0,0,1,0,0,1,1,0,0,1,334.5035095214844,2.6658334732055664
0,0,1,1,0,0,1,1,0,1,0,1,82.04386901855469,0.9753020405769348
0,1,0,1,0,0,1,0,0,0,0,1,96.95988464355469,0.82005375623703
1,1,1,0,1,1,1,1,0,1,1,0,336.32208251953125,2.7187790870666504
1,1,0,0,0,1,1,1,1,1,1,0,335.47613525390625,2.728013515472412
1,1,0,0,0,1,1,1,1,1,1,1,335.15765380859375,2.703146457672119
